IDSCHOOL,ITSEX,ASRREA01,ASBG03,ASDG05S,ASBG05D,ASBG05E,ASDHOCCP,ASBH20A,ASBH20B,ASDHEDUP,ASBH17A,ASBH17B,ASDHAPS,ASBH04A,ASBH04B,ASBGHRL,ASBG04,ASBH15A,ASBHPLR,ASBH12,ASBH13A,ASBH13B,ASBH13C,ASBH13D,ASBH13E,ASBH13F,ASBH13G,ASBHELA,ASBH02A,ASBH02B,ASBH02C,ASBH02D,ASBH02E,ASBH02F,ASBH02G,ASBH02H,ASBH02I,ASBHELT,ASBH06A,ASBH06B,ASBH06C,ASBH06D,ASBH06E,ACDG03,ACBG03A,ACBG03B,ACDGELS,ACBG16A,ACBG16B,ACBG16C,ACBG16D,ACBG16E,ACDGCMP,ACBG02,ACBG07,ACDG06HY,ACBG06BA,ACBG06BB,ACBGRRS,ACBG10AA,ACBG10AB,ACBG10AC,ACBG10AD,ACBG10AE,ACBG10AF,ACBG10AG,ACBG10BA,ACBG10BB,ACBG10BC,ACBG10BD,ACBGEAS,ACBG12B,ACBG12C,ACBG12D,ACBG12E,ACBG12H,ACBGRSS,ACBG17D,ACBG17E,ACBG17F,ACBG17G,ACBG17H,ACBG17I,ACBG17J,ACBG17K,ACBG17L,ACBG17M,ACBG17N,ACBGDAS,ACBG13AA,ACBG13AB,ACBG13AC,ACBG13AD,ACBG13AE,ACBG13AF,ACBG13AG,ACBG13AH,ACBG13AI,ACBG13AJ,ASBGSBS,ASBG09A,ASBG09B,ASBG09C,ASBG09D,ASBG09E,ASBG09F,ASBGSLR,ASBR02A,ASBR02B,ASBR07A,ASBR07B,ASBR07C,ASBR07D,ASBR07E,ASBR07F,ASBGSMR,ASBR09A,ASBR09B,ASBR09C,ASBR09D,ASBR09E,ASBR09F,ASBGSCR,ASBR08A,ASBR08B,ASBR08C,ASBR08D,ASBR08E,ASBR08F,ASBR08G,ASBGERL,ASBR05A,ASBR05B,ASBR05C,ASBR05D,ASBR05E,ASBR05F,ASBR05G,ASBHENA,ASBH02J,ASBH02K,ASBH02L,ASBH02M,ASBH02N,ASBH02O,ASBHENT,ASBH07A,ASBH07B,ASBH07C,ASBH07D,ASBH07E,ASBH07F
150,1,639.79971,3,2,1,1,2,6,2,4,6,4,2,1,1,10.64774,3,3,10.07944,4,2,3,3,2,4,3,4,8.91614,2,2,3,2,3,2,1,2,2,11.03019,4,3,3,4,3,999999,999999,999999,2,2,2,1,2,2,999999,48,999999,999999,5,0,12.09869,2,1,1,1,1,1,1,1,2,1,2,12.3532,5,5,5,3,4,7.63294,1,2,3,4,4,4,4,4,4,4,999999,7.60117,3,3,3,2,3,2,2,3,3,1,8.03167,4,1,2,4,3,2,7.89554,3,4,3,2,1,3,2,2,6.78134,1,3,4,3,1,3,10.64149,3,4,1,3,1,3,1,7.67963,2,2,2,3,4,3,3,9.1188,3,2,2,2,2,2,8.6522,3,3,4,4,0,0
150,1,590.00668,3,2,1,1,1,8,11,4,5,5,2,1,1,11.0313,2,4,9.73209,2,1,4,3,3,3,4,4,11.99368,3,3,3,3,3,2,2,3,3,11.03019,4,3,3,4,3,999999,999999,999999,2,2,2,1,2,2,999999,48,999999,999999,5,0,12.09869,2,1,1,1,1,1,1,1,2,1,2,12.3532,5,5,5,3,4,7.63294,1,2,3,4,4,4,4,4,4,4,999999,7.60117,3,3,3,2,3,2,2,3,3,1,8.69957,4,1,999999,1,1,4,10.61953,2,4,3,4,4,1,4,4,12.36856,4,4,4,4,4,4,14.35923,4,4,1,4,1,4,1,10.51137,4,4,3,2,4,3,4,11.93921,3,3,3,3,3,2,12.59388,4,4,4,4,1,1
150,2,471.15189,3,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,2,2,1,2,2,999999,48,999999,999999,5,0,12.09869,2,1,1,1,1,1,1,1,2,1,2,12.3532,5,5,5,3,4,7.63294,1,2,3,4,4,4,4,4,4,4,999999,7.60117,3,3,3,2,3,2,2,3,3,1,9.75018,2,1,3,1,2,1,9.05518,2,3,3,4,4,3,3,3,8.78118,3,4,4,4,2,4,11.29688,4,4,3,4,1,4,1,6.25272,2,1,2,3,2,1,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
150,1,562.83493,2,2,1,1,1,7,10,4,5,5,1,0,999999,11.95416,3,5,14.48509,4,1,4,4,1,4,4,4,8.05868,3,3,3,1,3,1,1,1,1,4.8436,1,1,1,1,1,999999,999999,999999,2,2,2,1,2,2,999999,48,999999,999999,5,0,12.09869,2,1,1,1,1,1,1,1,2,1,2,12.3532,5,5,5,3,4,7.63294,1,2,3,4,4,4,4,4,4,4,999999,7.60117,3,3,3,2,3,2,2,3,3,1,10.14726,2,2,1,1,2,1,9.8898,4,4,2,2,3,1,2,4,8.78118,2,4,4,3,4,4,8.37394,3,4,2,3,4,1,1,9.02856,3,3,4,3,3,3,4,10.31064,3,2,2,2,3,3,6.76724,3,3,2,1,0,0
150,1,490.7674,2,2,1,1,1,10,999999,4,6,3,3,1,3,10.29048,2,2,8.57953,4,2,2,1,2,3,3,3,8.48819,2,2,2,2,2,2,2,2,2,8.88807,3,3,2,2,2,999999,999999,999999,2,2,2,1,2,2,999999,48,999999,999999,5,0,12.09869,2,1,1,1,1,1,1,1,2,1,2,12.3532,5,5,5,3,4,7.63294,1,2,3,4,4,4,4,4,4,4,999999,7.60117,3,3,3,2,3,2,2,3,3,1,8.55138,4,2,1,4,2,1,10.22658,3,4,2,3,3,1,3,4,8.31489,3,4,3,3,3,4,10.64149,4,4,1,4,3,3,1,8.72742,3,2,999999,3,4,3,4,8.56196,2,2,2,2,2,2,8.6522,3,3,4,4,0,0
151,2,629.48489,2,2,1,1,1,11,12,4,5,5,2,1,1,13.42059,5,5,11.59895,4,1,3,4,2,4,4,4,11.99368,3,3,3,3,3,2,2,3,3,8.49059,4,1,1,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,7.48584,4,4,1,2,3,4,10.61953,3,4,1,2,3,1,4,4,12.36856,4,4,4,4,4,4,12.25876,4,4,1,4,2,4,1,9.02856,4,4,3,4,4,3,3,13.6221,3,3,3,3,3,3,9.90093,3,3,4,4,1,1
151,2,614.54743,2,2,1,1,3,4,4,5,7,5,4,1,5,10.64774,3,3,5.38431,1,4,1,1,4,2,2,2,10.75483,2,2,2,3,3,2,3,3,3,9.69685,4,3,2,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,11.4451,1,1,2,1,1,1,8.81107,3,3,3,1,4,1,2,3,8.78118,2,4,4,4,4,3,10.64149,4,4,2,4,2,3,1,9.94478,3,4,4,3,4,4,3,11.93921,3,3,3,3,3,2,7.84932,3,3,3,3,0,0
151,1,416.32437,3,2,1,1,1,10,11,5,7,7,4,1,5,11.46049,3,3,10.07944,3,1,3,3,1,3,3,4,12.92078,3,3,3,3,3,3,2,3,3,10.56229,4,3,2,4,3,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,8.81433,1,2,3,2,3,2,12.71112,3,4,1,4,4,1,4,4,10.35004,4,4,4,4,4,3,8.67056,4,3,1,1,4,3,1,14.3226,4,4,4,1,4,4,4,11.93921,3,2,3,3,3,3,12.59388,4,4,4,4,1,1
151,1,536.52325,3,2,1,1,1,11,2,3,4,4,4,1,5,11.46049,4,4,9.12366,4,3,4,3,2,3,2,3,10.75483,3,3,3,2,3,1,2,3,3,11.03019,4,4,3,3,3,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,7.1907,4,4,3,3,3,2,9.8898,3,4,2,3,2,1,3,4,12.36856,4,4,4,4,4,4,10.125,3,3,2,4,1,3,1,11.20989,4,3,4,1,4,4,3,11.02336,3,2,2,3,3,3,9.18672,3,3,4,4,1,0
151,1,536.43316,3,2,1,1,1,10,10,5,8,6,4,1,5,11.46049,1,5,11.59895,4,1,3,4,1,3,4,4,10.25429,3,2,2,3,3,1,2,3,3,11.03019,4,4,3,3,3,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,11.4451,2,1,1,1,1,1,8.12257,2,3,1,2,1,1,1,2,7.31395,1,4,4,3,1,4,9.32033,3,4,1,2,1,3,3,7.97697,3,2,4,2,2,2,3,13.6221,3,3,3,3,3,3,9.90093,4,4,4,4,0,0
151,1,625.84479,3,2,1,1,1,10,10,5,6,7,4,1,5,11.95416,3,4,8.57953,3,2,3,2,3,3,2,4,14.71485,3,3,3,3,3,3,3,3,3,12.16664,4,4,3,4,4,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,9.75018,2,2,2,1,2,1,10.22658,4,4,1,2,3,1,2,4,9.4022,3,4,4,4,4,3,11.29688,4,4,1,3,1,3,1,9.02856,4,3,4,1,2,2,3,13.6221,3,3,3,3,3,3,12.59388,4,4,4,4,1,1
151,2,695.25749,3,1,0,1,1,7,11,4,6,6,2,1,1,12.56691,5,5,12.53542,4,1,3,4,1,4,4,4,9.79151,3,2,2,2,3,3,2,2,2,9.69685,4,3,2,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,13.28372,1,1,1,1,1,1,11.72951,4,4,1,2,4,1,4,4,8.78118,4,3,3,4,3,4,10.64149,4,4,1,3,2,3,1,12.21043,4,4,4,1,4,4,3,10.31064,2,2,3,3,3,2,9.90093,4,4,4,3,1,0
151,1,504.5552,3,2,1,1,1,10,10,4,6,5,2,1,1,11.46049,3,4,11.59895,4,1,3,4,1,4,3,4,11.99368,3,3,3,2,3,3,3,2,3,8.49059,3,2,1,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,9.09792,3,4,2,1,1,1,9.8898,3,4,2,1,3,1,4,4,12.36856,4,4,4,4,4,4,9.32033,4,4,4,4,4,4,1,9.02856,4,4,4,2,3,2,2,9.69545,2,2,3,1,3,3,8.22608,3,3,4,3,0,0
151,2,646.68496,3,2,1,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,5,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,10.14726,2,1,2,2,1,1,11.72951,4,4,1,2,4,1,4,4,10.35004,3,4,4,4,4,4,12.25876,4,4,1,3,1,4,1,11.20989,4,3,4,1,4,4,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
151,2,586.42816,3,1,0,1,7,12,999999,3,4,4,2,1,1,10.1887,3,4,11.59895,4,1,3,4,1,4,3,4,10.75483,2,3,2,3,3,2,3,2,3,10.56229,4,3,2,4,3,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,10.66766,2,1,1,1,2,1,7.42476,3,4,4,4,1,4,1,1,10.35004,3,4,4,4,4,4,11.29688,4,4,1,4,1,2,1,8.29776,3,3,3,3,3,3,3,11.93921,2,3,3,3,3,3,12.59388,4,4,4,4,1,1
151,2,549.76519,3,2,1,1,1,8,10,4,5,5,2,1,1,11.0313,2,4,12.53542,3,1,4,4,1,4,4,4,10.75483,3,3,3,3,3,2,2,2,2,8.49059,3,2,1,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,10.66766,1,3,1,1,1,1,11.09533,4,4,4,4,4,1,4,4,12.36856,4,4,4,4,4,4,10.64149,4,4,2,4,2,4,2,11.20989,4,4,4,3,4,4,4,9.32369,3,2,2,999999,2,2,9.18672,3,4,4,4,0,0
151,1,608.07639,2,2,1,1,1,8,10,5,7,7,3,1,2,15.14335,5,5,7.55447,1,3,2,2,4,3,4,3,11.99368,3,2,3,3,3,3,2,3,3,9.69685,4,3,2,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,10.14726,2,2,2,1,1,1,10.61953,3,4,2,3,4,1,3,4,7.93542,2,4,4,3,3,3,10.64149,4,4,1,3,3,4,1,14.3226,4,4,4,1,4,4,4,10.31064,3,2,2,3,2,3,9.18672,4,4,4,3,0,0
151,1,617.01005,2,2,1,1,1,10,10,5,7,7,3,1,4,11.95416,3,4,11.59895,4,1,3,3,1,4,4,4,9.34812,3,2,3,2,3,2,1,2,2,9.69685,4,3,2,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,13.28372,1,1,1,1,1,1,8.34513,3,3,2,1,3,3,2,3,6.52866,2,2,4,2,1,3,7.8094,3,3,2,2,3,1,2,7.97697,4,2,3,3,4,2,2,6.09512,2,1,1,2,1,1,9.18672,4,4,4,3,0,0
151,2,583.10497,3,1,0,1,1,10,11,4,6,5,3,1,3,10.29048,2,3,7.80893,2,4,3,2,3,3,3,3,14.71485,3,3,3,3,3,3,3,3,3,11.03019,4,3,3,4,3,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,11.4451,1,2,1,1,1,1,9.05518,2,3,3,3,3,1,3,3,7.93542,2,4,4,2,4,3,11.29688,3,4,1,4,1,3,1,10.51137,3,4,4,1,3,4,3,13.6221,3,3,3,3,3,3,10.88264,3,4,4,4,1,1
151,2,564.95493,3,2,1,1,1,10,10,5,7,7,1,0,999999,12.56691,3,5,10.07944,2,1,1,4,1,4,4,4,12.75664,3,3,3,3,3,2,3,999999,3,10.56229,4,3,2,4,3,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,8.81433,4,3,1,1,2,2,10.61953,3,4,3,3,4,1,4,4,9.4022,3,4,4,4,4,3,10.47066,4,4,2,999999,3,4,1,10.51137,3,3,4,2,4,4,4,11.93921,3,3,3,3,3,2,9.18672,3,4,4,4,0,0
151,2,505.18734,3,2,1,1,1,2,9,5,7,7,4,1,5,11.46049,2,4,14.48509,4,1,4,4,1,4,4,4,10.25429,3,2,3,2,3,2,3,2,2,10.56229,4,3,3,3,3,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,10.14726,1,1,1,1,3,2,11.09533,2,4,1,3,4,1,4,4,12.36856,4,4,4,4,4,4,9.6967,3,3,3,4,2,4,1,12.21043,4,4,4,2,4,4,4,10.31064,3,2,3,2,2,3,10.88264,4,4,4,4,1,0
151,1,630.84586,3,1,0,1,7,12,12,4,6,4,2,1,1,11.75963,4,5,10.07944,2,1,3,3,2,4,4,4,11.3162,3,2,3,3,3,2,3,3,2,10.56229,4,3,2,4,3,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,9.09792,2,2,2,2,2,2,8.50372,3,3,3,1,3,999999,3,3,7.93542,3,3,4,3,3,3,8.98289,3,3,2,3,3,3,1,10.51137,4,4,4,2,4,4,2,13.6221,3,3,3,3,3,3,10.88264,3,4,4,4,1,1
151,1,663.19266,3,2,1,1,1,11,12,4,5,6,2,1,1,11.0313,3,3,9.12366,3,2,3,2,2,3,4,3,10.75483,3,3,3,2,3,1,2,3,3,11.03019,4,3,3,4,3,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,8.81433,2,1,2,3,4,1,7.66429,3,3,3,1,2,3,2,2,7.31395,3,2,3,4,2,3,11.29688,4,4,1,3,2,4,1,9.02856,2,2,4,1,3,3,4,9.1188,3,2,2,3,2,1,9.90093,4,4,4,4,0,0
151,1,579.15356,3,2,1,1,1,11,2,4,5,5,3,1,2,11.95416,4,4,7.55447,1,1,3,1,1,1,1,3,9.79151,3,2,3,2,3,2,2,2,2,11.03019,3,3,3,4,4,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,9.09792,4,4,1,1,1,1,10.30781,3,4,2,999999,4,1,2,4,8.78118,4,4,4,4,1,4,8.98289,3,4,1,1,1,1,1,6.54563,2,2,3,1,1,1,1,8.00444,3,1,1,2,2,2,9.90093,3,3,4,4,1,1
151,1,562.60717,3,2,1,1,1,11,3,4,5,5,2,1,1,11.95416,4,4,10.48141,2,1,4,2,1,4,4,4,10.75483,3,2,2,3,3,2,2,3,3,9.28676,4,2,1,4,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,9.75018,2,2,1,1,2,2,10.22658,3,3,2,3,4,1,3,4,10.35004,3,4,4,4,4,4,8.37394,3,3,2,3,3,2,2,9.45792,3,3,4,3,4,4,3,13.6221,3,3,3,3,3,3,8.6522,3,3,4,4,0,0
151,1,604.81054,2,2,1,1,1,4,11,4,6,6,3,1,4,11.46049,3,4,14.48509,4,1,4,4,1,4,4,4,8.91614,2,2,3,2,2,1,2,3,2,10.12111,4,3,3,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,7.76203,4,3,4,1,1,4,9.59084,3,4,2,1,3,1,3,4,8.78118,3,3,4,4,3,4,10.64149,4,4,1,4,3,3,1,9.45792,2,3,4,2,3,4,4,9.69545,3,3,2,2,2,2,9.18672,4,3,4,4,0,0
151,1,510.27688,3,1,0,1,1,11,2,5,5,8,4,1,5,11.46049,2,5,10.07944,3,1,2,3,2,4,4,4,14.71485,3,3,3,3,3,3,3,3,3,8.49059,3,2,1,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,11.4451,2,1,1,1,1,1,8.57567,2,4,3,3,2,3,2,4,12.36856,4,4,4,4,4,4,14.35923,4,4,1,4,1,4,1,11.20989,4,3,4,1,3,4,4,13.6221,3,3,3,3,3,3,9.18672,3,4,4,4,0,0
151,2,540.30934,3,2,1,1,1,10,10,5,5,7,4,1,5,15.14335,5,5,14.48509,4,1,4,4,1,4,4,4,10.75483,3,3,2,3,2,2,2,3,3,9.22937,4,2,999999,3,2,3,4,1,2,4,4,1,2,1,4,52,40,900,5,0,13.54874,1,1,1,1,1,1,1,2,1,1,1,13.863,4,5,5,5,5,12.86436,1,1,1,2,1,1,2,1,1,2,2,9.27254,2,2,2,2,1,1,1,2,2,2,8.55138,4,1,1,2,3,3,8.81107,3,4,3,2,2,1,2,3,7.60735,3,4,3,2,3,3,9.6967,2,4,1,2,1,3,1,6.54563,2,1,3,2,2,2,1,11.93921,3,3,2,3,3,3,8.6522,3,3,4,4,0,0
152,2,398.97577,3,1,0,1,1,11,9,5,5,7,4,1,5,12.56691,4,5,14.48509,4,1,4,4,1,4,4,4,12.92078,3,3,3,3,3,3,2,3,3,8.08185,3,1,1,3,2,1,1,4,1,1,1,1,1,1,4,40,18,900,5,0,7.64081,3,4,4,4,4,3,3,3,2,3,2,8.73212,4,4,3,2,4,15.32082,1,1,1,1,1,1,1,1,1,1,1,8.47922,2,2,3,2,2,1,1,3,2,2,8.29063,2,2,2,4,4,1,9.05518,2,4,4,4,1,2,4,4,12.36856,4,4,4,4,4,4,7.23353,2,1,4,4,4,4,3,11.20989,3,4,4,2,4,4,4,11.93921,3,3,3,3,3,2,8.22608,3,4,4,2,0,0
152,2,492.98614,2,2,1,1,3,999999,3,4,999999,6,4,1,5,10.29048,3,3,10.07944,3,3,4,2,1,4,4,4,11.3162,2,2,3,2,3,3,3,3,3,8.49059,2,2,1,4,2,1,1,4,1,1,1,1,1,1,4,40,18,900,5,0,7.64081,3,4,4,4,4,3,3,3,2,3,2,8.73212,4,4,3,2,4,15.32082,1,1,1,1,1,1,1,1,1,1,1,8.47922,2,2,3,2,2,1,1,3,2,2,10.14726,1,4,1,1,1,1,10.61953,4,4,1,2,2,1,4,4,12.36856,4,4,4,4,4,4,8.67056,4,2,1,4,4,4,4,9.94478,4,4,4,4,3,4,4,8.56196,3,1,3,2,1,2,10.34042,4,3,999999,999999,999999,999999
152,1,563.9477,2,1,0,1,999999,999999,999999,4,5,6,2,1,1,10.1887,3,3,9.41589,3,3,3,3,3,4,4,4,12.92078,3,3,3,3,3,3,2,3,3,11.54563,4,3,3,4,4,1,1,4,1,1,1,1,1,1,4,40,18,900,5,0,7.64081,3,4,4,4,4,3,3,3,2,3,2,8.73212,4,4,3,2,4,15.32082,1,1,1,1,1,1,1,1,1,1,1,8.47922,2,2,3,2,2,1,1,3,2,2,10.66766,1,1,2,1,2,1,9.31239,1,1,2,3,4,1,4,4,9.4022,4,3,4,4,3,4,9.32033,3,3,1,2,2,3,1,9.02856,3,4,4,4,3,3,4,13.6221,3,3,3,3,3,3,9.90093,4,4,4,4,0,0
152,2,500.99789,3,1,0,1,7,12,12,3,4,3,2,1,1,9.22173,2,3,12.53542,4,1,4,4,1,3,4,4,10.75483,3,3,3,3,3,2,2,2,2,9.69685,3,3,2,4,2,1,1,4,1,1,1,1,1,1,4,40,18,900,5,0,7.64081,3,4,4,4,4,3,3,3,2,3,2,8.73212,4,4,3,2,4,15.32082,1,1,1,1,1,1,1,1,1,1,1,8.47922,2,2,3,2,2,1,1,3,2,2,9.09792,2,1,4,2,2,1,11.72951,4,4,3,4,4,1,4,4,10.35004,4,4,4,4,3,4,12.25876,4,4,1,4,1,3,1,12.21043,4,4,4,2,4,4,4,11.93921,2,3,3,3,3,3,8.6522,3,3,4,4,0,0
152,1,497.15488,2,1,0,1,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,2,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,1,1,4,1,1,1,1,1,1,4,40,18,900,5,0,7.64081,3,4,4,4,4,3,3,3,2,3,2,8.73212,4,4,3,2,4,15.32082,1,1,1,1,1,1,1,1,1,1,1,8.47922,2,2,3,2,2,1,1,3,2,2,6.01795,4,4,4,4,4,2,11.72951,4,3,1,3,4,1,4,4,7.03829,3,2,2,3,2,4,6.92758,1,2,1,1,3,1,2,8.64503,2,4,3,2,2,4,3,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999,999999
152,1,572.62568,1,1,0,1,2,2,4,4,5,4,4,1,5,10.29048,3,3,7.5346,2,3,3,1,4,2,4,999999,7.62199,2,2,3,1,2,2,1,1,2,8.49059,3,2,1,3,2,1,1,4,1,1,1,1,1,1,4,40,18,900,5,0,7.64081,3,4,4,4,4,3,3,3,2,3,2,8.73212,4,4,3,2,4,15.32082,1,1,1,1,1,1,1,1,1,1,1,8.47922,2,2,3,2,2,1,1,3,2,2,9.4029,1,3,3,1,1,2,9.8898,3,3,1,2,4,1,3,3,7.60735,1,4,4,2,4,3,8.37394,4,3,3,1,4,4,1,8.29776,3,3,3,3,3,3,3,9.69545,2,2,3,2,2,3,8.22608,3,3,4,3,0,0
152,2,593.59894,2,1,0,1,1,4,10,4,6,6,4,1,5,11.0313,3,4,11.59895,3,1,4,3,1,4,4,4,9.79151,3,3,2,1,3,3,2,2,2,13.18017,4,4,4,4,4,1,1,4,1,1,1,1,1,1,4,40,18,900,5,0,7.64081,3,4,4,4,4,3,3,3,2,3,2,8.73212,4,4,3,2,4,15.32082,1,1,1,1,1,1,1,1,1,1,1,8.47922,2,2,3,2,2,1,1,3,2,2,9.4029,1,2,3,1,2,2,9.8898,1,2,1,3,4,1,4,4,12.36856,4,4,4,4,4,4,12.25876,4,4,1,4,2,4,1,9.94478,4,4,3,3,4,3,4,9.69545,2,1,3,3,3,2,10.88264,3,4,4,4,1,1
152,1,645.75033,2,1,0,1,999999,999999,999999,4,4,6,2,1,1,10.1887,2,4,8.31893,3,3,4,2,3,3,2,3,11.3162,2,2,3,3,3,2,3,3,3,9.69685,4,3,2,3,2,1,1,4,1,1,1,1,1,1,4,40,18,900,5,0,7.64081,3,4,4,4,4,3,3,3,2,3,2,8.73212,4,4,3,2,4,15.32082,1,1,1,1,1,1,1,1,1,1,1,8.47922,2,2,3,2,2,1,1,3,2,2,10.14726,2,1,1,2,1,2,7.89554,3,3,3,4,1,2,1,1,6.78134,3,1,2,3,2,4,10.125,4,4,1,1,2,4,1,12.21043,3,4,4,1,4,4,4,11.93921,3,3,3,3,3,2,8.6522,4,4,4,2,0,0
