scigrade6,understand,workhard,challenge,choice,makemeth,ownexp,scigrade10,ses,sciach,certsci
4,2,4,5,1,1,1,6,1.578,20.36,1
2,4,5,4,2,1,1,3,-0.876,27.52,1
5,6,5,6,1,1,1,5,0.545,24.05,1
4,4,5,6,3,1,1,7,-0.433,18.77,1
4,2,6,4,1,1,1,5,0.316,11.63,1
2,5,6,6,1,1,1,2,0.647,19.08,0
4,4,6,5,1,1,1,6,0.999,22.75,0
3,5,4,4,1,1,3,5,-1.056,20.76,1
5,3,2,4,1,1,1,5,0.093,27.11,0
5,4,5,6,2,1,1,6,0.002,21.46,0
4,5,6,5,1,1,3,7,0.305,22.94,0
5,4,5,6,1,1,1,7,1.132,27.13,0
4,6,6,6,1,1,1,8,0.678,23.96,0
5,5,5,5,1,1,1,7,0.641,26.91,0
3,5,6,4,1,3,1,3,-1.103,26.36,0
3,6,6,6,1,1,1,8,0.261,15.18,0
5,6,6,6,1,1,1,8,-0.221,16.09,1
4,3,4,4,1,1,1,6,-1.486,14.97,1
3,4,3,3,5,3,5,7,-0.589,15.51,1
4,2,5,5,1,1,2,3,-0.197,17.13,0
4,3,4,2,1,2,1,3,-0.73,14.69,1
4,4,6,5,3,1,1,5,-1.745,19.29,1
5,2,6,6,2,4,4,5,-0.687,17.88,0
4,4,4,4,3,1,1,7,-0.815,12.85,1
3,2,5,4,1,1,1,5,0.329,12.79,1
3,6,6,6,1,2,2,2,-0.177,18.12,1
5,5,5,5,1,2,1,7,-0.221,14.13,1
3,2,6,4,1,1,1,5,0.41,20.74,0
3,6,6,6,6,1,1,3,-0.548,25.75,1
5,2,6,6,1,1,1,7,-0.347,19.91,0
4,5,6,5,1,1,1,7,-0.046,25.93,1
1,2,6,5,4,4,2,2,-0.892,14.83,1
4,6,6,6,1,1,1,6,-1.02,25.26,0
2,5,6,6,1,4,1,2,-1.259,18.12,1
4,3,5,5,3,2,1,6,-0.325,11.37,1
5,2,3,2,1,1,1,8,0.438,33.53,1
4,5,6,6,1,1,1,7,0.58,26.54,1
4,5,6,6,2,2,1,4,-0.318,13.13,0
4,2,4,6,1,1,1,4,-0.026,22.82,1
3,6,6,6,2,2,1,7,0.082,23.42,1
3,5,4,6,1,1,1,5,-0.26,18.25,0
5,5,6,6,1,1,1,7,-0.451,20.58,1
4,2,6,6,1,1,1,7,-0.011,28.57,0
3,6,6,5,2,1,1,8,-0.241,19.56,0
3,6,6,5,1,1,1,3,0.396,16.82,1
5,4,6,6,1,1,1,8,1.538,32.37,0
5,5,6,6,1,1,1,7,-0.281,32.16,0
4,4,4,4,1,1,1,8,-0.197,25.94,1
5,6,6,6,1,2,3,6,-1.056,21.03,0
5,2,6,6,1,1,1,5,0.472,22.33,0
5,3,2,2,1,1,1,5,0.462,17.36,0
5,6,6,6,4,1,2,8,-0.009,18.83,0
4,2,6,6,1,1,1,7,-0.653,17.08,0
5,5,5,5,3,2,2,8,-0.386,22.31,0
4,2,6,5,1,2,1,6,0.379,16.71,0
5,6,5,6,2,1,1,7,0.317,24.01,0
4,4,5,4,1,1,1,6,-0.848,24.55,1
3,2,4,4,1,1,2,1,-0.989,21.06,0
4,5,3,5,1,1,1,4,-0.966,21.84,0
5,5,6,5,1,1,1,7,-0.161,19.12,0
5,5,6,6,1,1,1,6,0.136,23.04,0
4,4,3,5,2,1,2,6,0.044,26.32,0
5,3,5,3,1,1,1,7,0.451,28.41,1
5,5,4,4,2,2,2,4,-0.777,19.13,0
5,3,5,6,1,1,1,7,0.155,23.09,0
3,3,6,6,1,1,1,5,-0.072,27.12,0
4,6,6,6,1,1,1,8,-0.508,20.71,1
5,5,6,2,1,1,1,8,-0.877,24.31,1
3,5,6,6,2,2,1,4,-1.018,14.88,0
4,6,6,6,1,1,4,2,-1.036,17.62,0
3,6,6,5,4,3,1,6,-0.316,13.32,1
4,5,5,5,1,1,1,7,-0.052,24.32,0
5,2,5,5,1,1,1,2,-0.518,15.67,1
4,5,6,6,1,1,1,5,-0.17,22.23,0
3,3,6,5,1,1,1,4,-0.892,16.2,0
2,6,6,6,1,1,1,4,-1.276,16.09,0
2,3,5,2,1,1,1,4,0.176,22.9,0
3,5,6,6,1,1,1,5,-0.877,12.47,0
1,3,4,4,1,1,1,4,-0.876,15.11,1
5,6,3,5,1,1,1,8,1.312,24.61,0
5,2,3,3,2,1,1,8,0.859,25.13,0
2,4,5,3,1,1,1,4,-0.388,15.8,1
5,4,6,5,1,1,1,7,-0.617,20.86,0
3,4,4,6,1,1,1,5,-1.862,21.4,0
4,5,5,5,1,1,1,7,-0.037,14.63,0
3,4,3,4,1,1,1,6,-0.063,28.03,0
5,4,6,5,1,2,1,7,-0.701,21.3,0
1,2,6,6,1,1,1,1,0.059,20.8,0
3,4,6,6,3,1,1,2,-1.668,13.35,1
4,3,6,6,4,2,2,6,-0.204,28.08,0
3,6,5,6,1,1,1,8,0.128,33.77,1
3,5,6,6,1,1,1,5,-0.224,29.06,1
4,6,6,6,1,1,1,6,-1.296,13.85,1
4,3,6,6,1,1,2,3,-0.12,22.69,0
4,5,6,5,2,1,1,5,0.572,21,1
3,5,6,6,3,1,3,3,-1.301,22.88,1
4,3,6,6,1,1,1,7,-0.022,24.79,0
2,5,6,6,4,4,4,8,-0.146,26.91,1
4,5,6,6,1,1,3,4,-0.471,19.81,0
4,5,6,6,1,1,1,6,0.232,22.24,0
4,6,5,6,4,1,1,4,0.572,20.72,1
4,5,6,5,1,1,1,3,-0.016,15.25,0
5,6,6,6,1,1,2,8,0.338,30.5,1
5,6,6,6,1,1,1,8,0.416,28.51,1
3,2,6,2,1,1,1,3,-0.675,30.36,1
2,6,5,6,1,1,1,6,-0.735,24.09,0
4,5,6,6,3,1,2,6,-1.037,15.27,1
5,6,6,6,2,2,2,7,-0.451,25.84,0
4,4,5,5,1,1,1,5,0.599,21.48,0
4,5,6,4,1,1,1,6,-0.765,21.96,0
4,6,4,5,1,1,1,8,-0.715,21.24,1
3,2,3,3,1,1,1,7,-0.881,24.6,1
5,3,5,5,1,1,1,5,-0.211,19.97,0
5,6,6,6,1,1,1,5,0.421,22.15,0
3,3,5,4,1,1,1,3,-1.725,17.1,1
5,2,4,2,1,1,1,8,-0.438,26.94,1
4,6,5,6,1,1,1,5,0.055,28.06,0
5,3,6,3,1,1,1,8,1.383,30.53,0
5,6,6,6,4,4,4,5,0.272,15.84,0
4,3,5,4,1,3,2,4,0.417,19.82,0
5,4,2,2,1,1,1,8,0.97,34.64,0
5,3,5,5,2,1,1,6,0.583,25.1,0
5,6,6,6,3,3,2,6,0.408,32.68,0
3,2,4,4,3,2,1,6,0.685,25.38,0
4,6,6,6,1,1,1,2,-0.015,23.88,0
3,3,5,6,1,1,1,4,1.122,26.5,0
5,3,6,3,2,1,1,8,1.561,29.88,0
4,2,6,4,1,1,1,7,-1.047,24.9,0
4,3,2,5,1,1,1,6,-0.177,20.03,0
5,4,6,4,1,1,1,5,-0.971,20.77,0
3,5,2,5,1,1,1,2,-0.12,22.34,0
2,6,6,5,1,1,1,6,-0.472,25.2,0
1,6,6,6,1,1,1,4,-1.412,17.88,0
4,2,2,5,1,1,1,7,-0.197,13.54,0
5,5,6,5,1,1,1,8,-0.716,26.7,0
5,6,6,6,1,4,4,6,0.537,27.02,0
4,5,4,6,1,1,1,7,-1.173,19.3,1
5,6,4,6,1,3,2,7,0.057,19.91,1
4,3,6,6,1,1,1,4,0.178,17.09,0
4,2,6,2,1,1,1,8,-1.87,10.26,0
3,6,6,6,1,1,3,4,-0.204,18.16,0
4,4,5,5,2,4,3,7,-1.492,15.81,1
5,3,4,4,1,1,3,8,0.961,33.21,1
2,6,6,6,3,3,3,4,-1.353,12.56,1
4,6,6,5,1,1,1,8,0.317,28.03,0
5,4,6,4,1,1,1,3,-0.52,17.26,0
4,3,6,4,1,1,1,5,0.102,15.06,1
4,3,6,5,1,1,1,4,-0.22,23.33,1
4,3,4,6,1,1,1,4,1.391,21.86,1
5,5,5,5,1,1,2,4,0.4,19.8,0
3,5,6,6,4,2,1,7,-0.708,11.2,0
4,6,5,3,1,1,4,7,-0.868,29.68,1
4,6,6,6,1,1,1,3,-0.552,19.16,1
4,3,4,6,1,1,1,2,0.002,31.1,0
2,3,6,5,5,4,2,2,0.065,20.73,0
4,5,6,6,1,1,1,5,-0.099,23.8,0
2,6,6,6,3,1,2,6,-0.971,12.48,0
5,6,6,6,2,1,1,7,-1.005,19.19,0
1,3,2,2,1,1,1,1,-0.41,10.3,0
3,5,6,6,1,1,1,7,-0.729,19.79,0
4,4,6,6,1,1,1,5,-0.934,23.38,0
4,6,6,6,1,1,1,7,0.12,18.41,1
5,3,5,3,1,1,1,8,1.289,19.26,0
5,6,4,6,2,2,1,8,1.261,29.14,0
5,5,6,5,1,1,2,8,1.239,29.23,0
4,4,5,6,1,1,1,8,0.761,28.56,0
4,2,5,2,1,4,3,4,0.296,19.07,0
4,5,6,5,1,1,1,5,1.061,24.5,0
4,6,6,5,1,1,1,7,-0.648,28.73,0
5,4,4,4,1,1,1,8,1.215,27.86,0
3,3,6,6,1,1,1,4,0.342,15.14,0
5,6,6,6,1,1,1,5,0.503,20.4,0
4,5,6,5,1,1,1,6,0.02,28.57,0
3,6,6,6,1,1,1,5,0.85,26.51,0
3,4,4,3,1,1,1,4,1,24.72,1
3,6,5,6,1,2,4,5,0.517,13.81,1
4,2,5,6,3,4,3,8,0.933,28.92,1
4,4,5,4,1,1,1,8,0.402,26.84,1
5,6,5,5,1,1,1,6,0.552,26.04,1
4,6,6,6,1,1,1,8,1.578,20.4,1
5,6,6,6,1,1,1,8,0.746,25.47,1
4,6,6,6,1,1,1,6,-0.076,27.55,0
3,5,6,5,1,2,1,7,-0.164,17.84,1
4,4,2,2,4,4,4,4,0.105,12.09,1
5,6,6,6,1,1,1,7,0.731,22.85,0
5,4,6,5,1,1,1,7,-0.042,33.32,1
4,3,5,5,1,1,1,3,0.57,29.36,0
5,5,4,4,1,1,1,8,1.296,24.29,0
3,4,6,4,1,1,1,7,0.572,22.51,0
5,5,6,5,1,1,2,8,1.51,32.86,1
3,5,5,5,1,1,2,4,0.375,17.41,0
3,5,6,6,1,1,1,6,0.522,23.11,0
4,5,5,5,1,1,2,6,0.192,21.09,0
3,3,5,5,1,3,2,4,1.107,29.21,0
4,5,6,4,4,1,1,7,0.609,24.57,0
3,6,6,6,1,4,1,3,-0.28,18.66,1
4,5,5,5,1,1,1,2,-1.136,17.56,1
5,4,6,6,1,1,1,7,-1.302,21.63,1
4,4,6,6,1,1,1,5,-0.417,21.63,1
4,6,6,6,5,5,5,1,-0.859,11.62,1
3,6,6,5,1,4,4,2,-1.276,11.96,1
3,3,5,6,1,1,2,1,-0.608,19.04,1
4,6,6,6,3,2,2,5,-0.001,17.08,1
4,6,6,5,4,1,3,5,-1.16,17.92,1
4,6,6,6,1,1,1,5,-0.911,16.93,1
3,6,6,2,4,1,1,8,-0.926,12.48,1
4,4,6,5,1,1,1,6,-0.953,16.14,1
2,6,6,6,1,1,1,3,-0.871,18.22,1
5,6,6,6,1,1,1,8,0.662,28.26,1
5,5,5,4,3,3,1,6,0.245,30.25,1
3,6,6,4,1,1,1,5,-1.547,29.02,0
5,5,5,6,1,2,2,8,-0.109,23.79,0
4,5,4,3,1,1,1,7,-0.371,21.11,0
5,6,5,6,1,1,1,8,0.094,31.47,1
4,2,5,4,1,1,1,2,-1.017,18.7,1
4,6,5,5,3,3,3,8,0.123,12.17,0
4,6,5,5,1,1,1,7,-0.501,15.37,0
5,5,6,5,3,3,1,5,0.811,17.17,1
3,6,6,6,1,1,1,3,0.316,25.65,1
3,5,6,6,1,1,1,7,-0.281,19.01,1
4,3,5,5,1,1,2,5,-1.121,15.19,0
4,4,6,5,1,1,1,8,-0.554,17.1,0
4,2,4,3,1,1,3,7,0.155,24.87,1
5,4,2,3,1,1,1,5,0.755,25.55,1
4,6,3,3,1,2,3,6,-0.103,30.59,0
3,6,6,6,1,1,1,5,-0.694,21.17,0
5,5,4,2,1,1,1,3,0.039,24.32,0
3,5,5,3,1,1,1,5,-1.199,14.4,0
5,3,6,4,2,1,1,6,0.877,25.06,1
3,4,4,5,1,1,1,6,0.678,27.04,0
3,3,4,5,1,1,1,5,-0.71,25.48,0
4,5,4,5,1,1,1,5,0.639,21.33,0
3,6,6,6,1,1,1,5,-2.25,24.46,0
4,3,4,6,1,1,1,1,-0.224,21.97,0
3,6,6,6,1,1,1,7,1.083,21.18,0
3,5,5,5,1,1,2,5,-0.071,24.27,0
5,3,4,3,2,1,2,3,0.189,23.47,0
3,4,5,5,1,1,1,3,-1.468,18.13,0
4,5,6,6,1,1,1,8,1.061,23.56,0
3,3,4,4,1,1,1,4,-1.005,21.5,0
3,6,6,6,3,1,1,4,-0.209,16.29,0
4,5,6,6,1,1,2,3,-0.773,25.69,0
3,2,6,5,1,1,1,4,0.252,20.17,0
3,6,5,6,4,1,1,6,-0.63,25.24,0
5,4,6,6,1,1,1,8,1.032,30.49,0
4,2,6,6,1,1,1,4,1.245,16.88,0
5,3,6,6,1,1,1,8,0.666,30.72,0
4,6,6,6,1,1,1,7,1.196,25.51,0
5,6,5,5,1,1,1,8,0.283,29.74,0
5,2,6,2,1,1,1,3,1.252,26.62,0
3,5,6,6,1,1,1,4,0.956,21.38,0
5,6,6,6,1,2,1,7,0.375,29.97,0
2,2,5,3,1,1,1,3,0.064,17.92,0
4,6,2,2,1,1,1,1,-0.342,20.37,0
3,6,6,6,1,1,4,5,0.443,20.73,0
3,5,6,6,3,2,1,6,-0.834,23.02,0
5,4,6,6,1,3,1,1,0.229,12.7,0
3,2,5,5,6,3,1,5,-0.448,19.68,0
5,3,6,2,1,1,2,7,-0.639,18.91,0
4,3,5,6,1,1,1,7,-0.608,18.8,0
5,5,5,5,1,1,1,6,0.794,26.24,0
5,5,6,4,2,1,1,7,0.123,24.02,0
5,5,4,5,3,1,1,8,-0.573,23.4,0
4,6,6,6,1,1,2,7,0.227,17.37,0
5,3,5,4,1,1,1,7,0.205,24.65,0
4,6,6,6,1,1,1,8,0.461,28.28,0
3,6,6,5,5,1,1,7,-0.178,22.9,0
4,3,5,4,3,3,1,5,-0.488,14.6,0
4,2,6,5,2,2,2,6,-1.043,15.91,0
5,4,5,5,1,1,1,8,-0.47,24.11,0
4,4,4,5,3,1,2,5,-0.578,27.37,0
4,3,6,2,3,1,1,6,-1.353,17.02,0
4,6,6,6,1,3,2,5,-0.709,12.63,0
5,4,6,6,4,4,3,7,-0.186,10.92,0
3,6,5,6,5,2,1,5,0.337,24.59,0
4,6,5,6,1,1,2,7,0.544,23.7,0
3,6,6,6,3,1,1,5,0.061,16.44,0
4,5,5,4,1,1,1,1,-1.412,16.65,0
3,5,5,5,1,1,2,5,-1.048,16.05,0
4,6,5,5,1,2,1,6,0.531,15.22,0
3,4,5,4,3,1,3,8,0.695,13.71,0
3,5,5,4,1,1,1,4,-1.38,19.72,0
4,4,4,5,1,1,1,3,-0.055,24.94,0
3,4,6,6,2,2,1,4,1.156,15.22,0
3,2,4,3,6,1,1,4,-0.142,11.61,0
2,3,3,5,1,1,1,4,-0.726,12.48,0
3,4,5,3,1,1,1,7,0.305,16.76,0
2,6,6,5,1,1,1,7,-1.121,17.47,0
5,6,4,3,1,1,1,8,-0.01,30.02,0
3,2,4,3,3,1,1,6,-1.003,14.71,0
5,4,5,4,1,1,1,8,-0.871,33.12,0
2,5,6,6,4,1,1,6,-1.07,12.56,0
2,2,4,3,1,1,1,8,-0.795,22.24,0
2,4,6,6,1,3,1,5,-0.088,16.24,0
2,3,5,4,2,3,2,7,0.538,19.02,0
3,4,6,6,1,2,2,6,-0.955,20.72,0
3,3,5,5,1,1,1,3,-0.98,25.23,0
3,4,6,6,1,1,1,5,-0.907,17.8,0
4,4,6,5,1,1,1,4,-0.631,16.39,0
4,5,6,6,1,1,2,6,-0.573,17.86,0
3,2,6,6,1,3,2,4,-0.296,21.21,0
4,2,6,5,1,1,1,5,-1.065,15.87,1
5,2,6,6,1,1,1,2,0.391,12.23,0
3,5,5,4,2,3,1,5,0.309,22.35,0
4,5,5,6,1,1,1,5,0.639,24.4,0
5,6,6,6,1,1,1,8,0.999,32.94,0
4,6,6,6,1,1,1,6,0.034,19.56,1
3,2,6,2,1,1,1,6,-0.027,26.25,0
5,2,6,4,1,1,1,7,0.916,24.52,0
3,6,5,5,1,1,1,5,0.39,22.91,1
3,4,6,6,2,1,4,5,0.115,21.35,1
4,4,6,6,1,1,1,8,1.061,31.15,0
5,6,5,6,1,1,1,2,-0.852,20.46,0
5,4,4,3,1,1,1,6,1.196,26.62,0
4,2,6,6,1,1,1,5,0.232,19.62,1
5,4,6,4,1,1,1,6,-0.615,16.77,1
2,6,5,5,1,1,1,4,0.061,22.75,0
5,3,5,5,1,1,1,5,-0.965,22.85,1
5,4,6,4,2,1,2,8,-0.339,17.69,1
4,6,6,5,4,1,1,7,-1.037,18.56,1
5,5,6,6,1,1,1,7,-0.01,22.11,1
3,4,6,6,1,1,1,7,0.519,13.61,1
5,5,6,6,3,1,2,6,-0.748,18.22,1
3,5,6,4,3,2,2,3,-1.281,15.32,1
4,5,3,3,1,3,1,2,-0.192,24.18,1
3,6,6,6,1,1,1,4,0.375,26.26,1
5,5,3,4,1,2,2,4,0.8,25.6,0
2,5,5,5,4,2,1,5,-1.197,15.24,0
5,2,3,2,1,1,1,4,-0.714,23.91,0
3,6,6,6,4,1,4,8,-1.19,17.15,0
4,6,6,5,5,1,1,6,-1.702,16.23,0
5,2,6,6,1,1,1,5,-0.039,24.53,0
3,5,6,4,1,1,1,6,-0.675,20.56,0
5,6,6,5,1,1,1,8,-1.185,14.69,0
4,3,6,6,1,1,1,6,0.214,15.59,0
3,6,6,5,3,1,1,3,-0.126,15.09,0
5,5,6,6,1,1,1,7,0.457,17.47,0
4,6,5,6,1,1,2,1,-0.404,19.45,0
3,5,6,6,3,4,2,5,-0.98,26.26,0
4,5,5,5,1,1,1,4,-0.16,26.8,1
4,6,6,6,4,1,2,8,0.269,28.31,1
4,5,5,6,1,1,1,6,-0.322,19.85,1
4,4,6,5,1,1,1,7,-1.359,16.67,1
2,6,5,6,3,4,3,8,-1.87,14.26,1
5,6,6,5,1,1,1,7,0.344,17.36,1
5,2,6,4,1,1,1,4,-0.113,20.49,1
5,6,6,5,1,1,1,6,0.4,19.65,1
4,2,6,6,1,1,1,6,-0.732,18.27,1
5,3,6,3,1,1,1,8,-0.187,22.51,1
3,5,5,5,1,1,1,6,-0.622,25.6,0
4,2,4,2,1,1,1,6,-0.025,28.42,0
3,2,6,6,4,1,2,2,0.129,18.64,0
4,3,2,3,1,1,1,5,0.53,21.31,0
4,5,6,4,1,1,1,8,0.064,29.64,0
3,3,6,5,1,1,1,5,0.676,18.76,0
4,6,6,6,1,1,1,2,-0.648,20.4,1
3,6,5,5,1,1,1,6,-1.302,13.89,1
4,4,4,4,2,2,1,6,0.755,26.22,1
4,3,4,3,1,1,1,5,1.217,25.88,1
4,2,2,2,1,1,4,3,-0.021,26.25,1
4,5,4,4,1,1,1,8,0.438,29.3,1
4,4,4,3,1,1,1,6,1.239,24.9,1
4,6,6,6,1,1,1,7,0.366,18.08,1
5,6,6,5,1,1,1,8,1.121,18.41,0
5,5,5,2,1,1,2,7,0.255,28.69,1
5,2,6,5,1,1,1,7,0.375,14.11,0
5,5,4,5,1,1,1,8,1.383,23.84,1
5,3,3,3,1,1,1,6,0.794,22.9,1
3,2,6,6,1,1,1,5,0.828,20.79,0
4,6,6,6,1,1,1,5,-1.466,14.42,1
3,4,4,4,1,1,1,6,-1.185,16.43,1
5,5,6,6,1,1,1,7,0.344,27.18,1
4,3,6,5,1,1,1,5,0.805,16.74,1
4,3,6,6,1,1,1,5,-0.865,13.63,1
5,6,6,6,1,1,2,5,0.063,18.63,0
5,3,6,6,1,1,1,6,-0.043,20.04,1
2,5,5,4,3,5,1,2,-0.273,16.03,1
4,4,5,5,1,1,1,4,-0.502,18.28,1
4,6,6,6,1,1,1,5,-0.326,20.22,1
2,4,6,6,1,1,1,8,-0.174,15.06,1
5,2,5,6,1,1,1,5,0.347,23.08,1
3,5,5,5,1,1,1,2,-0.153,19.06,1
4,5,6,5,1,1,1,5,0.256,20.94,1
5,6,5,6,1,1,1,5,0.574,22.29,1
5,6,6,6,5,4,4,8,-1.315,14.22,0
5,5,2,4,1,3,3,7,0.77,32.3,0
4,3,5,4,1,1,3,4,-0.355,24.4,0
4,3,5,5,1,1,1,1,0.33,14.22,0
5,4,6,5,1,1,1,6,0.132,26.45,0
5,5,5,5,1,1,1,8,-0.288,18.61,0
5,4,6,5,1,3,1,8,0.213,29.62,0
5,4,6,6,1,1,2,7,-0.81,20.95,0
5,3,6,5,1,1,1,6,0.1,25.85,0
4,3,4,4,1,2,1,6,-0.54,14.89,0
1,5,6,6,3,1,3,6,-0.843,15.42,0
5,4,5,5,1,1,1,7,0,30.9,0
5,5,6,6,1,1,1,7,-0.45,26.13,0
4,5,6,4,2,3,2,8,0.011,32.92,0
5,4,5,5,1,1,1,8,1.222,27.47,0
3,2,2,2,1,1,1,5,1.116,28.77,0
5,5,5,4,1,1,1,8,1.361,21.32,0
2,3,3,2,1,1,1,3,-0.027,17.47,0
4,3,6,6,1,1,1,2,0.106,20.89,0
3,6,5,6,1,1,1,5,-0.231,20.43,0
5,4,6,4,1,4,1,5,0.503,24.27,0
5,6,6,6,1,1,2,6,0.448,28.15,0
5,3,4,3,1,1,1,7,0.436,27.33,0
4,4,5,5,1,1,1,4,0.192,17.06,1
4,2,5,2,1,1,1,6,0.232,22.12,0
3,6,6,6,1,1,1,4,0.544,20.31,1
3,5,6,5,1,3,1,6,0.553,18.88,0
5,3,6,2,1,1,1,4,-0.453,17.78,1
4,3,5,5,1,1,1,6,-0.327,16.88,0
5,3,6,5,1,1,1,7,0.602,22.38,1
5,6,6,6,1,5,5,5,-0.548,11.51,1
5,5,6,6,1,2,1,8,0.214,21.43,0
5,6,6,6,1,1,1,8,1.16,26.83,1
5,2,4,3,1,1,1,1,-0.369,18.79,0
5,3,5,4,1,1,1,7,0.453,15.17,0
4,6,5,5,3,1,2,8,1.067,28.73,1
4,5,6,6,1,1,1,5,-0.871,19.17,1
4,5,6,6,3,1,1,3,0.822,18.42,0
5,5,6,6,3,1,1,6,-0.609,27.24,0
3,6,6,5,1,1,1,3,-1.14,19.25,0
3,3,6,3,1,1,1,8,-0.465,22.95,1
4,4,5,4,1,1,1,4,0.891,12.17,0
3,4,6,6,1,1,1,6,-0.58,14.63,0
4,6,6,6,1,1,1,5,1.616,31.9,0
3,6,6,3,1,1,1,3,1.305,22.71,0
4,5,6,6,1,1,1,6,1.222,33.77,0
4,6,6,6,1,3,1,5,0.733,18.24,0
1,6,6,4,3,1,1,5,-0.514,12.95,0
5,6,6,6,2,2,3,8,1.205,34.07,0
3,2,6,2,1,1,1,7,-0.619,14.06,0
4,4,6,6,1,1,1,3,-0.967,15.02,0
3,4,5,5,1,1,1,3,-1.955,15.31,0
5,5,4,4,1,1,1,3,-0.149,24.06,0
3,5,6,6,1,1,1,3,-1.756,23.06,0
3,4,6,6,1,1,1,5,-0.933,16.21,0
5,1,1,1,1,1,1,3,-0.665,16.59,0
4,4,6,6,1,1,1,5,-0.041,24.08,0
4,5,6,6,2,1,1,8,-0.389,28.96,0
5,5,6,6,1,1,1,7,0.983,16.54,0
4,5,6,6,1,3,1,5,-0.03,20.14,0
4,6,6,6,3,3,1,5,0.474,24.22,0
4,6,6,6,1,1,1,8,0.192,29.51,0
1,3,5,2,1,1,2,3,0.983,15.18,0
3,4,6,6,1,1,1,4,0.135,22.89,0
3,5,5,5,1,1,1,4,0.861,17.69,0
5,4,6,5,1,1,1,8,0.716,31.94,0
3,2,4,4,1,1,1,8,-0.418,24.22,1
5,3,5,5,1,1,1,8,1.02,31.52,0
3,2,4,5,1,1,1,7,0.047,20.66,0
3,2,2,2,4,4,4,5,-0.238,11.43,0
5,3,5,2,1,1,1,8,0.176,29.64,0
5,3,2,2,1,1,1,8,-0.659,21.41,0
4,4,4,4,1,1,1,4,0.065,13.54,0
4,4,6,5,1,1,2,4,-0.012,29.61,0
5,4,5,5,1,3,1,8,-0.069,21.6,0
4,5,3,3,2,3,1,5,-0.759,10.68,0
3,2,2,2,1,1,1,1,-1.257,13.86,0
5,6,6,5,3,3,3,6,-0.22,27.95,1
4,6,6,6,1,3,2,7,-1.185,18.26,1
3,6,6,6,1,1,1,4,-1.168,12.59,0
3,2,6,2,1,1,1,6,-0.452,17.37,0
2,2,5,2,3,3,1,1,0.266,10.94,1
1,6,6,6,1,1,1,4,-0.418,12.38,0
3,6,6,6,1,1,1,7,-0.404,16.38,0
1,3,6,4,2,1,1,3,-0.302,13.41,0
5,4,3,2,1,1,1,6,0.002,27.67,0
2,5,5,6,2,1,1,2,-0.497,17.36,1
4,6,6,6,1,1,1,8,-0.021,23.64,1
3,6,6,6,1,1,2,8,-1.06,21,1
5,6,6,6,1,2,1,5,-0.332,12.24,0
3,2,2,2,1,1,1,6,0.278,14.81,1
5,2,6,6,2,1,2,3,0.108,11.56,1
4,6,6,6,1,1,1,3,-0.547,15.74,0
5,5,5,6,1,1,1,7,-0.447,19.75,0
5,6,6,6,1,1,1,8,0.01,31.9,1
4,4,4,4,1,1,1,5,0.391,30.59,1
4,5,5,5,1,1,1,6,-0.126,20.89,1
2,4,6,5,1,1,2,3,-0.26,12.69,0
4,4,5,5,4,3,2,7,0.145,21.65,0
5,3,6,6,1,1,1,7,0.192,26.38,0
4,4,6,6,1,1,1,7,0.318,19.02,0
5,2,6,6,1,3,1,7,0.275,26.3,1
5,5,5,6,1,1,1,8,0.411,32.27,1
4,6,6,6,1,1,1,6,-0.063,20.04,0
5,4,5,5,2,1,1,5,-0.003,27.95,1
5,6,6,5,1,1,2,7,-0.543,27.11,1
4,3,6,5,1,1,1,1,-0.843,17.64,1
3,5,6,6,2,2,2,5,-1.612,19.74,1
5,4,5,5,4,1,2,3,-0.465,17.91,1
4,2,6,4,1,4,4,5,-0.322,16.72,0
5,6,6,5,1,1,1,8,0.937,25.87,1
5,5,5,6,1,1,1,7,0.33,22.23,1
4,6,6,6,1,1,1,7,0.221,17.47,1
5,4,4,4,2,1,1,4,-0.399,20.72,0
3,5,4,4,1,1,1,2,0.018,12.96,1
4,5,5,4,2,1,1,4,-0.004,14.66,1
3,6,6,6,1,2,1,6,-0.631,23.35,0
5,6,6,6,1,1,1,6,1.053,24.45,0
5,5,5,5,6,1,1,7,-0.58,15.05,0
4,3,3,3,1,1,1,8,0.266,26.47,0
5,2,5,5,2,1,2,5,0.572,14.18,1
3,2,4,6,1,1,1,1,-0.416,18.26,1
5,3,6,6,3,1,1,7,-1.165,12.44,1
5,3,5,5,1,1,1,8,1.233,26.92,0
4,5,6,6,1,1,1,7,0.347,21.17,1
5,5,6,6,1,1,1,8,-0.898,30.72,1
5,3,6,5,1,1,1,6,-0.718,22.13,0
3,6,6,6,1,1,1,6,0.102,24.85,1
4,6,6,6,2,2,1,5,-0.355,22.26,1
5,3,5,3,1,1,1,7,-0.517,19.96,0
5,6,5,6,1,2,1,6,0.52,25.31,1
5,4,6,6,4,2,1,4,0.316,24.7,1
4,3,6,3,1,1,1,7,0.564,19.63,0
3,4,5,5,1,1,1,4,-0.732,14.34,1
3,6,6,6,1,5,5,4,-1.19,13.91,1
3,3,3,4,1,1,1,5,-0.694,18.61,1
5,6,6,6,1,2,1,8,0.33,27.08,1
4,4,6,4,1,2,2,7,0.643,25.32,1
5,3,6,6,1,1,1,7,-1.056,14.57,0
5,3,5,5,1,1,1,5,0.004,16.65,1
4,3,6,5,1,1,2,5,-1.302,15.12,0
